Avail,Player,MLB,Eligible,Rank
W ( 4/15),Jhondaniel Medina SP | CHC,M,SP,9999
W ( 4/15),Hayden Durke RP | ARI,M,RP,9999
W ( 4/15),Jason Ruffcorn RP | SEA,M,RP,9999
W ( 4/15),Cole Schoenwetter SP | CIN,M,SP,9999
W ( 4/15),Brayan Mendoza SP | MIA,M,SP,9999
W ( 4/15),Cody Stashak RP | PHI,M,RP,9999
W ( 4/15),Victor Payano SP | MIA,M,SP,9999
W ( 4/15),Carlos Lagrange SP | NYY,M,SP,9999
W ( 4/15),Jimmy Robbins SP | TOR,M,SP,9999
W ( 4/15),Valentin Linarez RP | PIT,M,RP,9999
W ( 4/15),Carson Whisenhunt SP | SF,M,SP,9999
South Carolina Ballcocks,Jon Gray SP | TEX ,IL,SP,9999
W ( 4/15),Kody Kerski RP | SEA,M,RP,9999
W ( 4/15),Yordy Cabrera RP | LAD,M,RP,9999
W ( 4/15),Zach Fogell RP | BOS,M,RP,9999
W ( 4/15),Garrett Stallings SP | MIL,M,SP,9999
Wrigleyville Fielders,River Ryan SP | LAD ,IL,SP,9999
W ( 4/15),Connor Seabold RP | TB,M,RP,9999
W ( 4/15),Dalbert Siri RP | CLE,M,RP,9999
W ( 4/15),Tahnaj Thomas RP | PIT,M,RP,9999
W ( 4/15),Nick Hull RP | CHC,A,RP,9999
W ( 4/15),Mark Washington RP | HOU,A,RP,9999
W ( 4/15),Chris McMahon SP | COL ,M,SP,9999
W ( 4/15),Juan Morillo SP | ARI,M,SP,9999
W ( 4/15),Anyelo Leclerc RP | BOS,M,RP,9999
W ( 4/15),Victor Castaneda SP | MIL,M,SP,9999
W ( 4/15),Kyle Muller RP | ATH,A,RP,9999
W ( 4/15),Carl Edwards RP | SD,A,RP,9999
W ( 4/15),Michael Alfonso RP | TEX,M,RP,9999
W ( 4/15),Beck Wheeler RP | NYM,M,RP,9999
W ( 4/15),Joan Adon RP | WAS,M,RP,9999
W ( 4/15),Antoine Kelly RP | COL ,IL,RP,9999
W ( 4/15),Trey Gregory-Alford SP | LAA,M,SP,9999
W ( 4/15),Nathanael Heredia RP | STL,M,RP,9999
W ( 4/15),Zander Sechrist RP | MIN,M,RP,9999
W ( 4/15),Nick Howard SP | CIN,M,SP,9999
W ( 4/15),Drew VerHagen RP | STL,A,RP,9999
W ( 4/15),Chris Wright RP | SF,M,RP,9999
W ( 4/15),Hayden Seig RP | LAA,M,RP,9999
W ( 4/15),Bryce Meccage SP | MIL,M,SP,9999
W ( 4/15),Baron Stuart RP | NYY,M,RP,9999
W ( 4/15),Koyo Aoyagi RP | PHI,M,RP,9999
W ( 4/15),Andres Sotillet RP | KC,M,RP,9999
W ( 4/15),Brooks Wilson RP | ATL,A,RP,9999
W ( 4/15),Jordan Guerrero RP | SD,M,RP,9999
W ( 4/15),Alec Marsh SP | KC ,IL,SP,9999
W ( 4/15),Austin Hyatt SP | PHI,M,SP,9999
W ( 4/15),Jaydenn Estanista SP | PHI,M,SP,9999
W ( 4/15),Nate Tellier RP | BOS,M,RP,9999
W ( 4/15),Jefri Hernandez RP | BAL,M,RP,9999
W ( 4/15),William Kempner RP | MIA,M,RP,9999
W ( 4/15),Adrian Martinez RP | ATH,M,RP,9999
W ( 4/15),Matt Canterino SP | MIN ,M,SP,9999
W ( 4/15),Alejandro Lugo RP | SD,M,RP,9999
W ( 4/15),Trevor Bettencourt RP | LAD,M,RP,9999
W ( 4/15),Gary Gill Hill SP | TB,M,SP,9999
W ( 4/15),J.C. Flowers RP | PIT,M,RP,9999
W ( 4/15),David Roseboom RP | NYM,M,RP,9999
W ( 4/15),Matt Ruppenthal RP | HOU,M,RP,9999
W ( 4/15),Fernery Ozuna RP | TEX,M,RP,9999
W ( 4/15),Dustin Saenz SP | WAS,M,SP,9999
W ( 4/15),Kyle Crick RP | NYM,M,RP,9999
W ( 4/15),Tyler Zuber RP | NYM,M,RP,9999
W ( 4/15),Clayton McGinness RP | BAL,M,RP,9999
W ( 4/15),Dylan Jordan SP | LAA,M,SP,9999
W ( 4/15),Hayden Merda RP | NYY,M,RP,9999
W ( 4/15),Dylan Spacke RP | BOS,M,RP,9999
W ( 4/15),Ryan Bourassa RP | ATL,M,RP,9999
W ( 4/15),Carson LaRue SP | HOU,M,SP,9999
W ( 4/15),Alexis Lara RP | SD,M,RP,9999
W ( 4/15),Wyatt Short RP | CHC,M,RP,9999
W ( 4/15),Maximo Castillo RP | PHI,M,RP,9999
W ( 4/15),Ryan Watson SP | SF,M,SP,9999
W ( 4/15),Hunter Stratton RP | PIT,M,RP,9999
W ( 4/15),Slade Smith RP | DET,M,RP,9999
W ( 4/15),Jayvien Sandridge RP | NYY ,IL,RP,9999
W ( 4/15),Case Williams SP | COL ,M,SP,9999
W ( 4/15),Joe Jacques RP | LAD,M,RP,9999
W ( 4/15),Dylan Coleman RP | BAL,M,RP,9999
W ( 4/15),David Ledbetter RP | TEX,M,RP,9999
W ( 4/15),Trey Benton RP | CLE,M,RP,9999
W ( 4/15),Kyle Haynes SP | NYY,M,SP,9999
W ( 4/15),Juan Paniagua RP | CHC,M,RP,9999
W ( 4/15),Jacob Condra-Bogan RP | WAS,M,RP,9999
W ( 4/15),Jairo Iriarte RP | CHW,M,RP,9999
W ( 4/15),Carlos Romero RP | WAS,M,RP,9999
W ( 4/15),Brody Rodning RP | HOU,M,RP,9999
W ( 4/15),Jayson McKinley RP | ARI,M,RP,9999
W ( 4/15),Jack Mahoney SP | COL,M,SP,9999
W ( 4/15),Nolan Clenney RP | CHC,M,RP,9999
W ( 4/15),Avery Short SP | ARI,M,SP,9999
W ( 4/15),Clark Candiotti SP | SD,M,SP,9999
W ( 4/15),Erick Pinales RP | DET,M,RP,9999
W ( 4/15),Domingo Robles SP | ATH ,IL,SP,9999
W ( 4/15),Justin Evans RP | MIA,M,RP,9999
W ( 4/15),Indigo Diaz RP | NYY,M,RP,9999
W ( 4/15),Scott Engler RP | TEX,M,RP,9999
W ( 4/15),Julio Eusebio RP | PIT,M,RP,9999
W ( 4/15),Jamison Hill RP | ARI,M,RP,9999
W ( 4/15),Carlos Francisco RP | PHI,M,RP,9999
W ( 4/15),Victor Santos RP | STL ,IL,RP,9999
W ( 4/15),Luis Perdomo RP | WAS,M,RP,9999
W ( 4/15),Luis Lugo RP | CHC,M,RP,9999
Iowa Cubs,Jared Jones SP | PIT ,IL,SP,9999
W ( 4/15),Doug Nikhazy SP | CLE,M,SP,9999
W ( 4/15),Wikelman Gonzalez SP | CHW,M,SP,9999
W ( 4/15),Matt Pushard RP | MIA,M,RP,9999
W ( 4/15),Shay Schanaman RP | ATL,M,RP,9999
W ( 4/15),Johan Yan RP | TEX,M,RP,9999
W ( 4/15),Devin Smeltzer RP | MIA,M,RP,9999
W ( 4/15),Douglas Orellana RP | NYM,M,RP,9999
W ( 4/15),Henry Gomez RP | ATH,M,RP,9999
W ( 4/15),Jon Duplantier SP | NYM,M,SP,9999
W ( 4/15),Johnny Ray RP | CHW,M,RP,9999
W ( 4/15),Drew Hasler RP | CHW,M,RP,9999
W ( 4/15),Aaron Holiday RP | SD,M,RP,9999
W ( 4/15),Cam Robinson RP | NYM,M,RP,9999
W ( 4/15),Michael Stryffeler RP | SF ,A,RP,9999
W ( 4/15),Nathan Lavender RP | TB ,IL,RP,9999
W ( 4/15),Scott Williams RP | TEX,M,RP,9999
W ( 4/15),Conner Greene RP | HOU,A,RP,9999
W ( 4/15),Jason Foley RP | DET,M,RP,9999
W ( 4/15),Ken Giles RP | ATL,M,RP,9999
W ( 4/15),Jeff Lindgren RP | MIA,M,RP,9999
W ( 4/15),Jose Mesa SP | NYY,N,SP,9999
W ( 4/15),Seth Johnson SP | PHI,M,SP,9999
W ( 4/15),Nathan Wiles SP | TB,M,SP,9999
W ( 4/15),Peyton Remy RP | CHC,M,RP,9999
W ( 4/15),Jacob Miller SP | MIA,M,SP,9999
W ( 4/15),David Shields SP | KC,M,SP,9999
W ( 4/15),Travis MacGregor SP | LAA,M,SP,9999
W ( 4/15),Shawn Haviland RP | BOS,M,RP,9999
W ( 4/15),Logan Sawyer RP | STL,M,RP,9999
W ( 4/15),Zack Phillips RP | KC,M,RP,9999
W ( 4/15),Lyon Richardson RP | CIN,M,RP,9999
W ( 4/15),Aroni Nina RP | SD,M,RP,9999
W ( 4/15),Dany Jimenez RP | ATL,M,RP,9999
W ( 4/15),Hector Hernandez RP | CLE,M,RP,9999
W ( 4/15),Danny Gutierrez SP | TEX,M,SP,9999
East Carolina Bucs,Robert Gasser SP | MIL ,IL,SP,9999
W ( 4/15),Anders Tolhurst RP | TOR,M,RP,9999
W ( 4/15),Vince Velasquez SP | CLE,M,SP,9999
W ( 4/15),Silvino Bracho RP | CIN,A,RP,9999
W ( 4/15),Leonardo Rodriguez SP | BAL,M,SP,9999
W ( 4/15),Brady Basso SP | ATH ,IL,SP,9999
W ( 4/15),Chris Campos SP | LAD,M,SP,9999
W ( 4/15),Nick Wissman RP | SD,M,RP,9999
W ( 4/15),Cade Denton RP | COL,M,RP,9999
W ( 4/15),Mike Franco RP | TB,M,RP,9999
W ( 4/15),Victor Mateo SP | ATL,M,SP,9999
W ( 4/15),Ty Tice RP | ATL,M,RP,9999
W ( 4/15),Matt Tenuta RP | SEA,M,RP,9999
W ( 4/15),Ben Shields SP | NYY ,M,SP,9999
W ( 4/15),Alexander Cornielle RP | MIL,M,RP,9999
W ( 4/15),Jordan Balazovic RP | DET,M,RP,9999
W ( 4/15),Myles Smith RP | ARI,M,RP,9999
W ( 4/15),Pedro Vasquez RP | PIT,M,RP,9999
W ( 4/15),Alex Balog SP | COL,M,SP,9999
W ( 4/15),Max Herrmann RP | LAA,M,RP,9999
W ( 4/15),Aaron West RP | HOU,M,RP,9999
W ( 4/15),Luis Velasquez RP | NYY,M,RP,9999
W ( 4/15),Hueston Morrill RP | NYY,M,RP,9999
W ( 4/15),Kent Emanuel RP | MIA,M,RP,9999
W ( 4/15),Joel Seddon RP | ATH,M,RP,9999
W ( 4/15),Luis Heredia SP | PIT,M,SP,9999
W ( 4/15),Drew Pomeranz RP | SEA,M,RP,9999
W ( 4/15),Matthew Hardy RP | MIL,M,RP,9999
W ( 4/15),Mychal Givens RP | MIA,M,RP,9999
W ( 4/15),Mason Erla SP | LAA,M,SP,9999
W ( 4/15),Brandon S. White RP | ATL,M,RP,9999
W ( 4/15),Jeffrey Colon RP | NYM,M,RP,9999
W ( 4/15),Juan Nunez RP | TOR,M,RP,9999
W ( 4/15),McKinley Moore RP | NYY,M,RP,9999
W ( 4/15),Aaron Loup RP | LAA,A,RP,9999
W ( 4/15),Reinier Roibal RP | LAD,M,RP,9999
W ( 4/15),Raudel Lazo RP | BAL,M,RP,9999
W ( 4/15),Jack Anderson RP | BOS,M,RP,9999
W ( 4/15),Domingo Gonzalez RP | ATL,M,RP,9999
W ( 4/15),Brian Howard SP | ATH,M,SP,9999
W ( 4/15),Ryan Moseley RP | LAD,M,RP,9999
W ( 4/15),Elvis Alvarado RP | ATH,M,RP,9999
W ( 4/15),Trevor Rosenthal RP | DET,M,RP,9999
W ( 4/15),Juan Then RP | CHW,M,RP,9999
W ( 4/15),Elliot Ashbeck RP | SD,M,RP,9999
W ( 4/15),Austin House RP | COL,M,RP,9999
W ( 4/15),Cristofer Melendez RP | PIT,M,RP,9999
W ( 4/15),Jordan Carr RP | MIN,M,RP,9999
W ( 4/15),Everhett Hazelwood RP | CHW,A,RP,9999
W ( 4/15),David Sandlin SP | BOS,M,SP,9999
W ( 4/15),Jack Jasiak RP | CLE,M,RP,9999
W ( 4/15),Jackson Goddard RP | ARI,M,RP,9999
W ( 4/15),Aaron Kurcz RP | ATH,M,RP,9999
W ( 4/15),Juan Caballero RP | MIA,M,RP,9999
W ( 4/15),Julian Garcia RP | PHI,M,RP,9999
W ( 4/15),Nolan Watson SP | SD,M,SP,9999
W ( 4/15),Tyler Bradt RP | STL,M,RP,9999
W ( 4/15),Eduardo Vera SP | WAS,M,SP,9999
W ( 4/15),Caleb Kilian SP | CHC ,M,SP,9999
W ( 4/15),Richard Bleier RP | WAS,M,RP,9999
W ( 4/15),Coleman Crow SP | MIL,A,SP,9999
W ( 4/15),Chris Clark SP | LAA,M,SP,9999
W ( 4/15),Thomas Hatch RP | KC,M,RP,9999
W ( 4/15),Jarlin Garcia RP | PIT,A,RP,9999
W ( 4/15),Jackson Kent SP | WAS,M,SP,9999
W ( 4/15),Kyle Luckham SP | WAS,M,SP,9999
W ( 4/15),Albert Minnis RP | HOU,M,RP,9999
W ( 4/15),Keythel Key RP | LAA,M,RP,9999
W ( 4/15),Cole Winn RP | TEX,M,RP,9999
W ( 4/15),Cole Uvila RP | BAL,M,RP,9999
W ( 4/15),Andrew Dalquist SP | CHW,M,SP,9999
W ( 4/15),Ryan Kellogg RP | CHC,M,RP,9999
W ( 4/15),Steven Jennings SP | TEX,M,SP,9999
W ( 4/15),Johnny Cueto SP | LAA,A,SP,9999
W ( 4/15),Will Roberts SP | CLE,M,SP,9999
W ( 4/15),David Ellingson RP | SEA,M,RP,9999
W ( 4/15),Robert Broom RP | CLE,M,RP,9999
W ( 4/15),Yoanys Quiala RP | SF,M,RP,9999
W ( 4/15),Ryan Jennings SP | TOR,M,SP,9999
W ( 4/15),Aneurys Zabala RP | DET,M,RP,9999
W ( 4/15),Alex Speas RP | MIN,M,RP,9999
W ( 4/15),Kade Morris SP | ATH,M,SP,9999
W ( 4/15),Dylan Rheault RP | SF,M,RP,9999
W ( 4/15),Houston Roth RP | BAL,M,RP,9999
W ( 4/15),Hunter Breault RP | ATH,M,RP,9999
East Carolina Bucs,Ryan Weathers SP | MIA ,IL,SP,9999
W ( 4/15),Ofreidy Gomez RP | BAL,M,RP,9999
W ( 4/15),Wilkel Hernandez RP | DET,M,RP,9999
W ( 4/15),Emilio Ogando RP | KC,M,RP,9999
W ( 4/15),Michael Flynn RP | TB,M,RP,9999
Northern Virginia River Rats,Chase Silseth SP | LAA,M,SP,9999
W ( 4/15),Brock Moore RP | SEA ,IL,RP,9999
W ( 4/15),Jun-Seok Shim SP | MIA ,A,SP,9999
W ( 4/15),Joan Martinez RP | BOS,M,RP,9999
W ( 4/15),Travis Hissong RP | NYY,M,RP,9999
W ( 4/15),Frankie Montas SP | NYM ,IL,SP,9999
W ( 4/15),Raffi Vizcaino RP | ARI,M,RP,9999
W ( 4/15),Anthony McIver RP | MIN,M,RP,9999
Northern Virginia River Rats,Daniel Espino SP | CLE ,M,SP,9999
W ( 4/15),Ryan Brady RP | KC,M,RP,9999
W ( 4/15),Trent Baker RP | STL,M,RP,9999
W ( 4/15),Kyle Tyler SP | PHI,M,SP,9999
W ( 4/15),Peter Solomon RP | ARI,A,RP,9999
W ( 4/15),Brad Wilson RP | TOR,M,RP,9999
W ( 4/15),A.J. Alexy RP | MIN,M,RP,9999
W ( 4/15),Tyler Owens RP | DET,M,RP,9999
W ( 4/15),Brusdar Graterol RP | LAD ,IL,RP,9999
W ( 4/15),Jonathan Brand RP | BOS,M,RP,9999
W ( 4/15),Emmanuel Mejia RP | TB,M,RP,9999
W ( 4/15),Paulshawn Pasqualotto RP | MIN,M,RP,9999
W ( 4/15),Matt Foster RP | CHW,A,RP,9999
W ( 4/15),Jose Rodriguez RP | SEA,M,RP,9999
W ( 4/15),Diogenes Almengo RP | BAL,M,RP,9999
W ( 4/15),Michael Plassmeyer SP | TEX,M,SP,9999
W ( 4/15),Matt Custred RP | LAA,M,RP,9999
W ( 4/15),Lucas Braun SP | ATL,M,SP,9999
W ( 4/15),Zach Muckenhirn RP | SEA,A,RP,9999
W ( 4/15),Derek Clark SP | LAA,M,SP,9999
W ( 4/15),Victor Mederos RP | LAA,M,RP,9999
W ( 4/15),Luke Leftwich RP | PHI,M,RP,9999
W ( 4/15),Carlos Espinosa RP | LAA,M,RP,9999
W ( 4/15),Anyelo Gomez RP | BOS,N,RP,9999
W ( 4/15),Jose Valdespina RP | TEX,M,RP,9999
W ( 4/15),Brad Kuntz RP | SD,M,RP,9999
W ( 4/15),Sam Stuhr SP | ATH,M,SP,9999
W ( 4/15),Chad Donato SP | HOU,M,SP,9999
W ( 4/15),Dauri Moreta RP | PIT ,IL,RP,9999
W ( 4/15),Matt Milburn RP | ATH,M,RP,9999
W ( 4/15),Paul Richan SP | CHC,M,SP,9999
Lewisberg All Blacks,Eury Perez SP | MIA ,IL,SP,9999
W ( 4/15),Jonathan Dziedzic SP | KC,M,SP,9999
W ( 4/15),David Kubiak SP | TEX,A,SP,9999
East Carolina Bucs,Hurston Waldrep SP | ATL,M,SP,9999
W ( 4/15),Matt Brill RP | WAS,M,RP,9999
W ( 4/15),Matt Wilkinson SP | CLE,M,SP,9999
W ( 4/15),Logan Sendelbach RP | PIT,M,RP,9999
W ( 4/15),Jake Gozzo RP | CIN,M,RP,9999
W ( 4/15),Zach McCambley SP | MIA,M,SP,9999
W ( 4/15),Ross Carver SP | CLE,M,SP,9999
W ( 4/15),Karl Kauffmann RP | COL,M,RP,9999
W ( 4/15),Matt Brash RP | SEA ,IL,RP,9999
W ( 4/15),Austin Krob SP | SD,M,SP,9999
W ( 4/15),Seth Varner RP | CIN,M,RP,9999
W ( 4/15),Christopher Troye RP | BOS,M,RP,9999
W ( 4/15),Vinny Nittoli RP | MIL,M,RP,9999
W ( 4/15),Brooks Kriske RP | CHC,M,RP,9999
W ( 4/15),Jackson Tetreault SP | WAS,M,SP,9999
W ( 4/15),Jesus Gonzalez RP | SD,M,RP,9999
W ( 4/15),Jose Urbina SP | TB,M,SP,9999
W ( 4/15),Matthew Olsen RP | SF,M,RP,9999
W ( 4/15),Mike Wallace SP | PIT,M,SP,9999
W ( 4/15),Matt Eckelman RP | PIT,M,RP,9999
W ( 4/15),Tyler Mark RP | ARI,M,RP,9999
W ( 4/15),Austin Pettibone RP | TEX,M,RP,9999
W ( 4/15),Adrian Santana RP | CHC,M,RP,9999
W ( 4/15),Thomas Szapucki RP | SF ,M,RP,9999
W ( 4/15),Miguel Diaz RP | SF,M,RP,9999
W ( 4/15),Justin Maese SP | ATL,M,SP,9999
W ( 4/15),Anthony Block RP | LAA,M,RP,9999
W ( 4/15),Nick Richmond RP | BAL,M,RP,9999
W ( 4/15),Jose Alberto Rivera SP | LAA,A,SP,9999
W ( 4/15),Durbin Feltman RP | BOS,M,RP,9999
W ( 4/15),Kyle Brnovich RP | BAL,M,RP,9999
W ( 4/15),Jean Cabrera SP | PHI,M,SP,9999
W ( 4/15),Tristan Smith SP | CIN,M,SP,9999
W ( 4/15),Eric Cerantola RP | KC,M,RP,9999
W ( 4/15),Jordan Milbrath RP | MIA,U,RP,9999
W ( 4/15),Michael Knorr SP | HOU,M,SP,9999
W ( 4/15),Adam Macko SP | TOR ,M,SP,9999
W ( 4/15),Juan De La Cruz SP | MIA,M,SP,9999
W ( 4/15),Shane Telfer RP | ARI,M,RP,9999
W ( 4/15),Didier Vargas RP | CHC,M,RP,9999
W ( 4/15),Sean Keselica RP | PIT,M,RP,9999
W ( 4/15),Jarret Whorff RP | MIN,M,RP,9999
W ( 4/15),Taylor Floyd RP | SEA,M,RP,9999
W ( 4/15),Winston Santos SP | TEX,M,SP,9999
W ( 4/15),Francisco Morales RP | ARI,M,RP,9999
W ( 4/15),Ty Buttrey RP | SEA,M,RP,9999
W ( 4/15),Aaron Leasher RP | SD,M,RP,9999
W ( 4/15),Andrew Case RP | TOR,M,RP,9999
W ( 4/15),Eury Ramos RP | CHC,M,RP,9999
W ( 4/15),Lupe Chavez SP | HOU,M,SP,9999
W ( 4/15),Kyle Kubat RP | CHW,M,RP,9999
W ( 4/15),Nick Mikolajchak RP | CLE,M,RP,9999
W ( 4/15),Reid Morgan RP | SEA,M,RP,9999
W ( 4/15),Michael Johnson RP | LAD,M,RP,9999
W ( 4/15),David Berg RP | CHC,M,RP,9999
W ( 4/15),Dario Beltre RP | LAA,M,RP,9999
W ( 4/15),Elvis Escobar RP | PIT,M,RP,9999
W ( 4/15),Ivan Maldonado RP | NYM,M,RP,9999
W ( 4/15),Tyler White RP | MIL,M,RP,9999
W ( 4/15),Emailin Montilla RP | ARI,M,RP,9999
W ( 4/15),Will Mabrey RP | ARI,M,RP,9999
W ( 4/15),Justin Courtney RP | NYM,M,RP,9999
W ( 4/15),Nick Snyder RP | PHI,M,RP,9999
W ( 4/15),Alonzo Richardson RP | CLE,M,RP,9999
W ( 4/15),Grant Ford RP | PIT,M,RP,9999
W ( 4/15),Albertus Barber RP | PHI,M,RP,9999
W ( 4/15),Luis Mateo SP | NYM,M,SP,9999
W ( 4/15),Gerelmi Maldonado SP | SF,M,SP,9999
W ( 4/15),Samuel Aldegheri SP | LAA,M,SP,9999
W ( 4/15),Connor Grey RP | NYM,M,RP,9999
W ( 4/15),Trevor Lane RP | NYY,M,RP,9999
W ( 4/15),Tom Colletti RP | SD,M,RP,9999
W ( 4/15),Quintin Torres-Costa RP | MIL,M,RP,9999
W ( 4/15),Jeffry Antigua RP | CHC,M,RP,9999
W ( 4/15),Luis Moreno RP | NYM,M,RP,9999
W ( 4/15),Juan Grullon RP | TEX,M,RP,9999
W ( 4/15),Logan Rinehart RP | BAL,M,RP,9999
W ( 4/15),Braydon Fisher SP | TOR,M,SP,9999
W ( 4/15),Daniel Bard RP | COL,A,RP,9999
W ( 4/15),Ryan Williams SP | CHC,M,SP,9999
W ( 4/15),Mason Barnett SP | ATH,M,SP,9999
W ( 4/15),Adam Bray RP | LAD,M,RP,9999
W ( 4/15),William Fleming RP | KC,M,RP,9999
W ( 4/15),Ethan Elliott SP | SD,A,SP,9999
W ( 4/15),Paul Wilson SP | DET,M,SP,9999
W ( 4/15),Jose Marte RP | LAA ,A,RP,9999
W ( 4/15),Chance Kirby SP | DET,M,SP,9999
W ( 4/15),Shinnosuke Ogasawara SP | WAS,M,SP,9999
W ( 4/15),Austin Hansen SP | HOU,M,SP,9999
W ( 4/15),Amir Garrett RP | TOR ,IL,RP,9999
W ( 4/15),Jordan Johnson SP | MIN,M,SP,9999
W ( 4/15),Jacob Watters SP | ATH,M,SP,9999
W ( 4/15),Conner Loeprich RP | BAL,M,RP,9999
W ( 4/15),Genesis Cabrera RP | NYM,M,RP,9999
W ( 4/15),Tristan Garnett RP | PHI,M,RP,9999
W ( 4/15),Brady Anderson RP | MIN,M,RP,9999
W ( 4/15),Josh Johnson SP | CHC,M,SP,9999
W ( 4/15),Josh Staumont RP | CIN,M,RP,9999
W ( 4/15),Jordan Lyles RP | KC,A,RP,9999
W ( 4/15),J.P. Feyereisen RP | ARI,M,RP,9999
W ( 4/15),Alfred Morillo RP | ARI,M,RP,9999
W ( 4/15),Beck Way SP | KC,M,SP,9999
W ( 4/15),Jon Harris SP | TOR,M,SP,9999
W ( 4/15),Jacob Webb RP | BOS,M,RP,9999
W ( 4/15),Ben Hernandez SP | KC,M,SP,9999
W ( 4/15),Dayeison Arias RP | SEA,M,RP,9999
W ( 4/15),Hayden Mullins SP | BOS,M,SP,9999
W ( 4/15),Nate Ocker RP | CLE,M,RP,9999
W ( 4/15),Paxton Schultz RP | TOR,M,RP,9999
W ( 4/15),Andrew Mitchell RP | TEX,M,RP,9999
W ( 4/15),Colton Turner RP | ARI,M,RP,9999
W ( 4/15),Nickolas Sarianides RP | ARI,M,RP,9999
W ( 4/15),Ty Johnson SP | TB,M,SP,9999
W ( 4/15),Zack Showalter RP | STL,M,RP,9999
W ( 4/15),Daniel Nunez RP | ARI,M,RP,9999
W ( 4/15),Terance Marin SP | CHW,M,SP,9999
W ( 4/15),Carlos Tavera SP | BAL,M,SP,9999
W ( 4/15),Devereaux Harrison SP | TOR,M,SP,9999
W ( 4/15),Nicolas Cruz RP | LAD,M,RP,9999
W ( 4/15),Brian Keller RP | BOS,M,RP,9999
W ( 4/15),Jake Cousins RP | NYY ,IL,RP,9999
W ( 4/15),Logan Boyer RP | LAD,M,RP,9999
W ( 4/15),Enoli Paredes RP | ATL,M,RP,9999
W ( 4/15),Zach McAllister RP | NYY,A,RP,9999
W ( 4/15),Dioris De La Rosa SP | LAA,M,SP,9999
W ( 4/15),Miguel Figueroa RP | HOU,M,RP,9999
W ( 4/15),Ubaldo Soto SP | LAA,M,SP,9999
W ( 4/15),Jacob Lopez RP | ATH,M,RP,9999
W ( 4/15),Frank Lopez SP | TEX,M,SP,9999
W ( 4/15),Clayton Andrews RP | NYY,M,RP,9999
W ( 4/15),Grayson Thurman RP | TOR,M,RP,9999
W ( 4/15),Justin Brantley RP | CLE,M,RP,9999
W ( 4/15),Kash Mayfield SP | SD,M,SP,9999
W ( 4/15),Juan Mendez RP | MIN,M,RP,9999
W ( 4/15),Zach Maxwell RP | CIN,M,RP,9999
W ( 4/15),Landon Sims RP | ARI,M,RP,9999
W ( 4/15),Kyle Kinman RP | ATL,M,RP,9999
W ( 4/15),Danny Duffy SP | TEX,M,SP,9999
W ( 4/15),Darwinzon Hernandez RP | BAL,M,RP,9999
W ( 4/15),Devin Conn RP | HOU,M,RP,9999
W ( 4/15),Gabriel Yanez RP | MIN,M,RP,9999
W ( 4/15),Joe Gatto RP | PHI,M,RP,9999
W ( 4/15),Charlee Soto SP | MIN,M,SP,9999
W ( 4/15),Alec Baker RP | ARI,M,RP,9999
W ( 4/15),Logan Boyd SP | BOS,M,SP,9999
W ( 4/15),David Peterson RP | ATL,M,RP,9999
W ( 4/15),Hyun-Jin Ryu SP | TOR,A,SP,9999
W ( 4/15),Austin Ross RP | CIN,M,RP,9999
W ( 4/15),Nick Nastrini SP | CHW,M,SP,9999
W ( 4/15),Evan McKendry SP | MIL,M,SP,9999
W ( 4/15),Joey Lucchesi SP | SF,M,SP,9999
Centreville Blue Sox,Brandon Woodruff SP | MIL ,IL,SP,9999
W ( 4/15),Cruz Noriega RP | KC,M,RP,9999
W ( 4/15),Zach Swanson SP | DET ,M,SP,9999
W ( 4/15),Darin Gillies RP | BOS,M,RP,9999
W ( 4/15),Miguel Pena RP | BOS,M,RP,9999
W ( 4/15),Brandon Neeck RP | LAD,M,RP,9999
W ( 4/15),Blake Holub RP | MIL,M,RP,9999
W ( 4/15),Cody Beckman RP | MIL,M,RP,9999
W ( 4/15),Colby Suggs RP | MIA,M,RP,9999
W ( 4/15),Austin Franklin SP | TB,M,SP,9999
W ( 4/15),Phillip Diehl RP | CLE,M,RP,9999
W ( 4/15),Austin Wright RP | TB,M,RP,9999
W ( 4/15),Tanner Gordon SP | COL,M,SP,9999
W ( 4/15),Curtis Taylor RP | STL,M,RP,9999
W ( 4/15),Cam Alldred RP | PIT,A,RP,9999
W ( 4/15),Tate Scioneaux RP | PIT,M,RP,9999
W ( 4/15),Brandon Johnson RP | KC,M,RP,9999
W ( 4/15),Nathan Burns RP | LAA,M,RP,9999
W ( 4/15),Henry Lalane SP | NYY ,M,SP,9999
W ( 4/15),Connor Foley SP | ARI,M,SP,9999
W ( 4/15),Mavis Graves SP | PHI,M,SP,9999
W ( 4/15),Sean Mooney SP | MIN,M,SP,9999
W ( 4/15),Evan Shawver RP | COL,M,RP,9999
W ( 4/15),Keaton Winn SP | SF,M,SP,9999
W ( 4/15),Jordan Cooper RP | CLE,M,RP,9999
W ( 4/15),Michael Bienlien RP | DET,M,RP,9999
W ( 4/15),Tanner Rainey RP | PIT,A,RP,9999
W ( 4/15),Justin Meis RP | PIT,M,RP,9999
W ( 4/15),Dylan Hall RP | NYM,M,RP,9999
W ( 4/15),Matt Solter RP | SF,M,RP,9999
W ( 4/15),Ramon Santos RP | STL,M,RP,9999
W ( 4/15),Max Roberts RP | HOU,M,RP,9999
W ( 4/15),Jarod Bayless RP | PIT,M,RP,9999
W ( 4/15),Dylan Spain RP | ATL,M,RP,9999
